nx_date,nt_pool_fund_code,nt_security_name,nt_security_currency,nt_gti_code,nt_bloomberg_code,nt_yellow_key_code,nt_figi_code,nt_quotation_code,nt_quantity,nt_issuer_country_code,nt_second_quotation_currency,nt_underlying_security_name,nt_bloomberg_code_of_underlying
2024-02-28,NGT6144,TORO CO,USD,S01,TTC UN,Equity,BBG000BVQTN1,,42285,US,,,
2024-02-23,NGT6144,HUNTINGTON BANCSHARES INC,USD,S01,HBAN UW,Equity,BBG000BKX3B7,,1011351,US,,,
2024-02-21,NGT6144,DANAHER CORP,USD,S01,DHR UN,Equity,BBG000BH3LR0,,166716,US,,,
2024-02-21,NGT6144,HIKMA PHARMACEUTICALS PLC,GBP,S01,HIK LN,Equity,BBG000FG1MF1,,247551,GB,,,
2024-02-15,NGT6144,DNB BANK ASA,NOK,S01,DNB NO,Equity,BBG011M0SYC3,,591648,NO,,,
2024-02-16,NGT6144,AZBIL CORP,JPY,S01,6845 JT,Equity,BBG000BDD2G2,,173100,JP,,,
2023-12-28,NGT2754,Credit Default Swap (C),EUR,IR,,,,,-75300000,FR,EUR,ITRX XOVER CDSI S40 5Y CORP 20/12/2028,
2023-12-28,NGT2754,SINGAPORE GOVT 3.375% 13-01/09/2033,SGD,B31,EJ8015756,Govt,BBG0055DSXZ3,,90000,SG,,,
2023-12-22,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,56700000,GB,GBP,INTEREST RATE SWAP,
2024-02-16,NGT6144,CORP ACCIONA ENERGIAS RENOVA,EUR,S01,ANE SQ,Equity,BBG003QR20L9,,99075,ES,,,
2023-12-22,NGT2754,,USD,B01,BQ8960495,Corp,BBG0121DNQC8,,300000,US,,,
2024-02-26,NGT6144,OMRON CORP,JPY,S01,6645 JT,Equity,BBG000BGJDG5,,228000,JP,,,
2023-12-22,NGT2754,NETHERLANDS GOVT 2.75% 14-15/01/2047,EUR,B31,EK0414632,Govt,BBG005X08C15,,390000,NL,,,
2024-02-26,NGT2754,,USD,S01,BIIB UW,Equity,BBG000C18861,,39288,US,,,
2024-02-23,NGT2754,,JPY,S01,6367 JT,Equity,BBG000BLNY73,,26400,JP,,,
2024-02-19,NGT6144,IQVIA HOLDINGS INC,USD,S01,IQV UN,Equity,BBG0044K3GK1,6,119853,US,,,
2023-12-28,NGT2754,JAPAN GOVT 40-YR 0.9% 17-20/03/2057,JPY,B31,AN7511537,Govt,BBG00GST85C7,,20250000,JP,,,
2024-02-27,NGT6144,TESLA INC,USD,S01,TSLA UW,Equity,BBG000N9P426,,216444,US,,,
2024-02-21,NGT6144,,USD,S01,NDAQ UW,Equity,BBG000F5YBW4,,220308,US,,,
2024-02-22,NGT6144,CAPITALAND ASCENDAS REIT,SGD,S62,CLAR SP,Equity,BBG000PFLWB2,,4854300,SG,,,
2024-02-26,NGT2754,GILEAD SCIENCES INC,USD,S01,GILD UW,Equity,BBG000CKHQT4,,231105,US,,,
2023-12-27,NGT2754,UNION PAC CORP 3.25% 20-05/02/2050,USD,B01,ZP7461210,Corp,BBG00RKLXM33,,300000,US,,,
2023-12-22,NGT2754,FR RB0711 2% 21-01/12/2041,USD,P05,3133KTYG9,Mtge,BBG0141PKGT4,,837579.636,US,,,
2023-12-27,NGT2754,FR RA5696 2.5% 21-01/08/2051,USD,P05,3133KMKH7,Mtge,BBG011Y7ZG63,,1474763.274,US,,,
2024-02-26,NGT6144,,AUD,S01,CSL AT,Equity,BBG000BKBNS9,,32253,AU,,,
2024-02-19,NGT6144,,DKK,S01,DSV DC,Equity,BBG000BSNXK5,,41976,DK,,,
2024-02-27,NGT6144,CAN APARTMENT PROP REAL ESTA,CAD,S62,CAR-U CT,Equity,BBG000BGHK26,17,106776,CA,,,
2023-12-27,NGT2754,SAUDI ARAB OIL 2.25% 20-24/11/2030,USD,B01,BM6015440,Corp,BBG00Y707SQ0,,900000,SA,,,
2023-12-28,NGT2754,,USD,P05,31418ER85,Mtge,BBG01FPHSM56,,29047158.94,US,,,
2024-02-19,NGT6144,RB GLOBAL INC,CAD,S01,RBA CT,Equity,BBG000G0LP57,,61791,CA,,,
2023-12-27,NGT2754,INTEREST RATE SWAP (F),GBP,IR,,,,,47700000,FR,GBP,INTEREST RATE SWAP,
2024-02-23,NGT6144,KDDI CORP,JPY,S01,9433 JT,Equity,BBG000BJ7JQ8,,310800,JP,,,
2023-12-27,NGT2754,,USD,B01,ZH8171295,Corp,BBG01JZ5BBD6,,168000,US,,,
2024-02-22,NGT6144,WW GRAINGER INC,USD,S01,GWW UN,Equity,BBG000BKR342,,18474,US,,,
2024-02-27,NGT6144,DEXUS/AU,AUD,S62,DXS AT,Equity,BBG011KHG491,,1186182,AU,,,
2024-02-19,NGT2754,HERMES INTERNATIONAL,EUR,S01,RMS FP,Equity,BBG000BDYY97,,10110,FR,,,
2024-02-23,NGT6144,,JPY,S01,4151 JT,Equity,BBG000BG39L5,,351300,JP,,,
2024-02-21,NGT6144,LENNOX INTERNATIONAL INC,USD,S01,LII UN,Equity,BBG000BB5D35,,24918,US,,,
2023-12-22,NGT2754,,EUR,B31,AW4791462,Govt,BBG00MZZ5XV3,,300000,IL,,,
2024-02-26,NGT6144,,EUR,S01,VNA GY,Equity,BBG004C6MBZ7,,225264,DE,,,
2023-12-28,NGT2754,JAPAN GOVT 30-YR 0.8% 17-20/12/2047,JPY,B31,AQ3408327,Govt,BBG00JFFV183,,495600000,JP,,,
2023-12-28,NGT2754,,USD,P07,CX3RUA17,Mtge,BBG019DBP636,,7231318.621,US,,,
2024-02-21,NGT6144,LABORATORY CRP OF AMER HLDGS,USD,S01,LH UN,Equity,BBG000D9DP78,,46518,US,,,
2023-12-22,NGT2754,TAKEDA PHARM 2.05% 20-31/03/2030,USD,B01,BK2963258,Corp,BBG00VSGV536,,975000,JP,,,
2024-02-23,NGT6144,,SEK,S01,ESSITYB SS,Equity,BBG00GV10DH0,,110313,SE,,,
2024-02-23,NGT2754,CARL ZEISS MEDITEC AG - BR,EUR,S01,AFX GY,Equity,BBG000C7X5F6,,14001,DE,,,
2024-02-20,NGT6144,POOL CORP,USD,S01,POOL UW,Equity,BBG000BCVRT5,,33711,US,,,
2024-02-26,NGT6144,ONO PHARMACEUTICAL CO LTD,JPY,S01,4528 JT,Equity,BBG000BJY3L8,,504900,JP,,,
2023-12-27,NGT2754,CZECH REPUBLIC 4.2% 06-04/12/2036,CZK,B31,EF9234826,Govt,BBG0000598L7,,3600000,CZ,,,
2024-02-20,NGT6144,NORTHERN TRUST CORP,USD,S01,NTRS UW,Equity,BBG000BQ7GH8,,161370,US,,,
2024-02-27,NGT6144,COCA-COLA EUROPACIFIC PARTNE,USD,S01,CCEP UW,Equity,BBG00B6BFWM3,,108762,GB,,,
2024-02-21,NGT6144,,USD,S01,ZTS UN,Equity,BBG003932MF0,,173349,US,,,
2024-02-16,NGT6144,,USD,S01,CCEP UW,Equity,BBG00B6BFWM3,,128481,GB,,,
2023-12-27,NGT2754,PUT USD/JPY 09/02/2024 145,USD,O02,7250925,,,,11244000,US,USD,USD/JPY,536292
2023-12-27,NGT2754,INTEREST RATE SWAP (F),EUR,IR,,,,,75600000,FR,EUR,INTEREST RATE SWAP,
2024-02-23,NGT6144,DSV A/S,DKK,S01,DSV DC,Equity,BBG000BSNXK5,,36291,DK,,,
2023-12-22,NGT2754,JAPAN GOVT 20-YR 1.4% 14-20/09/2034,JPY,B31,EK4996816,Govt,BBG0074GD6W1,,316950000,JP,,,
2024-02-19,NGT6144,,GBP,S01,AUTO LN,Equity,BBG0086LKMG1,,540567,GB,,,
2024-02-22,NGT6144,SCHNEIDER ELECTRIC SE,EUR,S01,SU FP,Equity,BBG000BBWCH2,,107247,FR,,,
2024-02-23,NGT6144,BLACKROCK INC,USD,S01,BLK UN,Equity,BBG000C2PYL6,,33870,US,,,
2024-02-27,NGT6144,GILEAD SCIENCES INC,USD,S01,GILD UW,Equity,BBG000CKHQT4,,229452,US,,,
2024-02-16,NGT6144,,USD,S01,WST UN,Equity,BBG000BX26F2,,42990,US,,,
2024-02-28,NGT6144,DARLING INGREDIENTS INC,USD,S01,DAR UN,Equity,BBG000BN91F8,,97263,US,,,
2024-02-16,NGT2754,TELE2 AB-B SHS,SEK,S01,TEL2B SS,Equity,BBG000ND1YG2,,270225,SE,,,
2024-02-21,NGT6144,MEDIOBANCA SPA,EUR,S01,MB IM,Equity,BBG000BBKYH7,,542796,IT,,,
2024-02-27,NGT6144,INTL FLAVORS & FRAGRANCES,USD,S01,IFF UN,Equity,BBG000BLSM65,,125646,US,,,
2023-12-22,NGT2754,,USD,P05,3622AAU28,Mtge,BBG00YJHMTB7,,938346.858,US,,,
2024-02-19,NGT6144,,NOK,S01,DNB NO,Equity,BBG011M0SYC3,,591648,NO,,,
2024-02-23,NGT6144,QIAGEN N.V.,EUR,S01,QIA GY,Equity,BBG000H50QW6,,199263,NL,,,
2024-02-15,NGT6144,VERIZON COMMUNICATIONS INC,USD,S01,VZ UN,Equity,BBG000HS79Q4,,645468,US,,,
2024-02-28,NGT6144,NMC HEALTH PLC,GBP,S01,NMC LN,Equity,BBG002QJCKC4,,9810,AE,,,
2024-02-26,NGT6144,,USD,S01,NTRS UW,Equity,BBG000BQ7GH8,,138000,US,,,
2023-12-28,NGT2754,HSBC HOLDINGS 23-13/11/2034 FRN,USD,B03,ZH9711362,Corp,BBG01K1VL1X2,,300000,GB,,,
2024-02-26,NGT2754,WALT DISNEY CO/THE,USD,S01,DIS UN,Equity,BBG000BH4SB1,,243411,US,,,
2023-12-28,NGT2754,,USD,P05,3128MFWB0,Mtge,BBG00N5PNDY7,,72503.55481,US,,,
2024-02-22,NGT6144,METTLER-TOLEDO INTERNATIONAL,USD,S01,MTD UN,Equity,BBG000BZCP64,,16314,US,,,
2023-12-27,NGT2754,PUT EUR/JPY 05/01/2024 154,EUR,O02,7252930,,,,21420000,XX,EUR,EUR/JPY,
2023-12-27,NGT2754,FN BO4657 2.5% 19-01/11/2049,USD,P05,3140K0E79,Mtge,BBG00QSCWPZ6,,2820328.992,US,,,
2024-02-15,NGT2754,,USD,S01,IDXX UW,Equity,BBG000BLS2X9,,38082,US,,,
2024-02-20,NGT6144,TELIA CO AB,SEK,S01,TELIA SS,Equity,BBG000M3HZX6,,1014045,SE,,,
2023-12-22,NGT2754,ALBERTA PROVINCE 3.3% 15-01/12/2046,CAD,B31,UV8401183,Govt,BBG009ZC6SR8,,300000,CA,,,
2024-02-15,NGT6144,,EUR,S01,KBC BB,Equity,BBG000BMVX65,,109482,BE,,,
2023-12-27,NGT2754,COLOMBIA TES 5.75% 20-03/11/2027,COP,B31,ZP5354458,Govt,BBG00RDKC702,,951000000,CO,,,
2023-12-28,NGT2754,,EUR,B85,,Corp,BBG00J5H0157,11,300000,FR,,,
2024-02-26,NGT6144,,SEK,S01,SOBI SS,Equity,BBG000C3YBT6,,52227,SE,,,
2023-12-28,NGT2754,KFW 1.125% 17-15/09/2032,EUR,B01,AO3063424,Corp,BBG00H42D419,,6480000,DE,,,
2024-02-15,NGT6144,RIVIAN AUTOMOTIVE INC-A,USD,S01,RIVN UW,Equity,BBG00741Y1N2,,305259,US,,,
2023-12-27,NGT2754,NUTRIEN LTD 4.9% 23-27/03/2028,USD,B01,ZL8076941,Corp,BBG01G136JQ9,,474000,CA,,,
2024-02-23,NGT6144,NMC HEALTH PLC,GBP,S01,NMC LN,Equity,BBG002QJCKC4,,9810,AE,,,
2023-12-28,NGT2754,,EUR,B31,AP1154065,Govt,BBG00HPJCDL8,,240000,AT,,,
2024-02-23,NGT6144,,USD,S01,EXC UW,Equity,BBG000J6Y864,,542472,US,,,
2024-02-15,NGT6144,SUMITOMO MITSUI FINANCIAL GR,JPY,S01,8316 JT,Equity,BBG000PJ4F75,,339000,JP,,,
2024-02-28,NGT6144,DOVER CORP,USD,S01,DOV UN,Equity,BBG000BHB4Z0,,148491,US,,,
2023-12-22,NGT2754,AIB GROUP PLC 23-13/09/2029 FRN,USD,B03,ZI7811824,Corp,BBG01J6K45Y3,,300000,IE,,,
2024-02-28,NGT2754,ABRDN PLC,GBP,S01,ABDN LN,Equity,BBG000N2C023,,375288,GB,,,
2023-12-27,NGT2754,FN FS3471 3% 22-01/03/2040,USD,P05,3140XJ2D4,Mtge,BBG01BZ6ZFF4,,792139.167,US,,,
2024-02-19,NGT6144,,USD,S01,AXON UW,Equity,BBG000BHK5Z7,,50451,US,,,
2023-12-28,NGT2754,BANK OF IRELAND 23-04/07/2031 FRN,EUR,B03,ZJ3118511,Corp,BBG01H74XHL8,,600000,IE,,,
2024-02-21,NGT6144,IQVIA HOLDINGS INC,USD,S01,IQV UN,Equity,BBG0044K3GK1,,119853,US,,,
2024-02-23,NGT2754,LABORATORY CRP OF AMER HLDGS,USD,S01,LH UN,Equity,BBG000D9DP78,,40032,US,,,
2024-02-19,NGT6144,BEST BUY CO INC,USD,S01,BBY UN,Equity,BBG000BCWFH3,,72660,US,,,
2024-02-26,NGT6144,HUNTINGTON BANCSHARES INC,USD,S01,HBAN UW,Equity,BBG000BKX3B7,,1011351,US,,,
2023-12-27,NGT2754,DOW CHEMICAL CO 2.1% 20-15/11/2030,USD,B01,ZO0398677,Corp,BBG00WRBWVJ1,,750000,US,,,
2024-02-27,NGT6144,NOKIA OYJ,EUR,S01,NOKIA FH,Equity,BBG000BBWZ54,,3430980,FI,,,
2024-02-26,NGT2754,IDEX CORP,USD,S01,IEX UN,Equity,BBG000C1HPK7,,98046,US,,,
2024-02-16,NGT6144,VF CORP,USD,S01,VFC UN,Equity,BBG000BWCLX0,,146580,US,,,
2024-02-22,NGT2754,QBE INSURANCE GROUP LTD,AUD,S01,QBE AT,Equity,BBG000BB1VZ4,,469896,AU,,,
2024-02-22,NGT6144,,CAD,S01,AEM CT,Equity,BBG000CZ8QM8,,288897,CA,,,
2024-02-21,NGT6144,TRUIST FINANCIAL CORP,USD,S01,TFC UN,Equity,BBG000BYYNN9,,371169,US,,,
2024-02-26,NGT6144,MARSH & MCLENNAN COS,USD,S01,MMC UN,Equity,BBG000BP4P74,,162972,US,,,
2023-12-27,NGT2754,,USD,P09,01F032617,Mtge,BBG00BT1NXZ5,,-300000,US,,,
2023-12-27,NGT2754,CALL AUD/USD 18/01/2024 0.6775,AUD,O02,7251078,,,,-105150000,US,AUD,AUD/USD,
2024-02-22,NGT6144,DOVER CORP,USD,S01,DOV UN,Equity,BBG000BHB4Z0,,150009,US,,,
2024-02-15,NGT6144,UNICHARM CORP,JPY,S01,8113 JT,Equity,BBG000BDJHD6,,289500,JP,,,
2024-02-27,NGT6144,INSULET CORP,USD,S01,PODD UW,Equity,BBG000R7Y3S0,,24408,US,,,
2024-02-23,NGT6144,CAN APARTMENT PROP REAL ESTA,CAD,S62,CAR-U CT,Equity,BBG000BGHK26,,106776,CA,,,
2024-02-19,NGT6144,MUENCHENER RUECKVER AG-REG,EUR,S01,MUV2 GY,Equity,BBG000BD9FD1,,17601,DE,,,
2023-12-28,NGT2754,FR RA8198 5.5% 22-01/11/2052,USD,P05,3133KQDB9,Mtge,BBG01BCHLP86,,562488.528,US,,,
2024-02-15,NGT6144,TOKIO MARINE HOLDINGS INC,JPY,S01,8766 JT,Equity,BBG000BBN7R2,4,350100,JP,,,
2024-02-15,NGT6144,SCHRODERS PLC,GBP,S01,SDR LN,Equity,BBG000BF0TF3,,73371,US,,,
2023-12-22,NGT2754,FR SD3745 6% 23-01/09/2053,USD,P05,3132E0ES7,Mtge,BBG01J2VHP84,,586421.826,US,,,
2023-12-22,NGT2754,SINGAPORE GOVT 2.625% 22-01/08/2032,SGD,B31,BX9740743,Govt,BBG018WWYSX0,,102000,SG,,,
2023-12-22,NGT2754,,EUR,B01,ZK9689595,Corp,BBG01H02CQV1,,300000,NL,,,
2024-02-23,NGT6144,DEXUS/AU,AUD,S62,DXS AT,Equity,BBG011KHG491,,1198326,AU,,,
2024-02-21,NGT6144,JAMES HARDIE INDUSTRIES-CDI,AUD,S39,JHX AT,Equity,BBG000D01958,,139311,IE,,,
2024-02-20,NGT6144,VONOVIA SE,EUR,S01,VNA GY,Equity,BBG004C6MBZ7,,260556,DE,,,
2023-12-22,NGT2754,PUT USD/JPY 26/06/2024 138,USD,O02,7251668,,,,184500000,US,USD,USD/JPY,536292
2024-02-22,NGT6144,SCHRODERS PLC,GBP,S01,SDR LN,Equity,BBG000BF0TF3,,53940,US,,,
2023-12-28,NGT2754,KELLOGG CO 5.25% 23-01/03/2033,USD,B01,ZL2712038,Corp,BBG01FMZ0146,,750000,US,,,
2024-02-27,NGT6144,OPEN TEXT CORP,CAD,S01,OTEX CT,Equity,BBG000JXM9V8,,305763,CA,,,
2024-02-23,NGT2754,WEST PHARMACEUTICAL SERVICES,USD,S01,WST UN,Equity,BBG000BX26F2,,36765,US,,,
2024-02-21,NGT6144,SWIRE PROPERTIES LTD,HKD,S01,1972 HK,Equity,BBG000PQBD21,,1760400,HK,,,
2024-02-28,NGT6144,BANK OF NOVA SCOTIA,CAD,S01,BNS CT,Equity,BBG000BXSYK7,,291792,CA,,,
2024-02-22,NGT6144,,CHF,S01,TEMN SE,Equity,BBG000DDXJG1,,40560,CH,,,
2024-02-22,NGT6144,,USD,S01,PWR UN,Equity,BBG000BBLBH6,,56844,US,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (C),CZK,IR,,,,,-1035000000,DE,CZK,INTEREST RATE SWAP,
2024-02-28,NGT6144,,USD,S01,DVA UN,Equity,BBG000MQ1VX1,,50718,US,,,
2024-02-27,NGT6144,,JPY,S01,6448 JT,Equity,BBG000BLR8N8,,125700,JP,,,
2024-02-28,NGT6144,TELIA CO AB,SEK,S01,TELIA SS,Equity,BBG000M3HZX6,,876696,SE,,,
2024-02-23,NGT6144,HERMES INTERNATIONAL,EUR,S01,RMS FP,Equity,BBG000BDYY97,,8619,FR,,,
2023-12-27,NGT2754,FN FS2120 4% 22-01/06/2052,USD,P05,3140XHLA3,Mtge,BBG01808TQM0,,285807.1491,US,,,
2024-02-21,NGT6144,,CHF,S01,ALC SE,Equity,BBG00NPWGYL6,,171768,CH,,,
2024-02-28,NGT6144,ELEVANCE HEALTH INC,USD,S01,ELV UN,Equity,BBG000BCGBK6,,36039,US,,,
2024-02-20,NGT6144,,USD,S01,CAG UN,Equity,BBG000BDXHW9,,454929,US,,,
2024-02-19,NGT6144,SONY GROUP CORP,JPY,S01,6758 JT,Equity,BBG000C26FH3,,241800,JP,,,
2023-12-28,NGT2754,SPANISH GOVT 2.7% 18-31/10/2048,EUR,B31,AR3918646,Govt,BBG00K4MX853,,990000,ES,,,
2024-02-27,NGT6144,,USD,S01,FBIN UN,Equity,BBG001VCCJW6,,163383,US,,,
2023-12-27,NGT2754,CN CINDA 2020 I 3% 20-18/03/2027,USD,B01,BG7387320,Corp,BBG00SBBRHJ4,,1800000,HK,,,
2024-02-16,NGT6144,BLACKROCK INC,USD,S01,BLK UN,Equity,BBG000C2PYL6,,39723,US,,,
2024-02-26,NGT6144,3I GROUP PLC,GBP,S01,III LN,Equity,BBG000BZZ876,,286338,GB,,,
2024-02-26,NGT6144,HILTON WORLDWIDE HOLDINGS IN,USD,S01,HLT UN,Equity,BBG0058KMJP2,,127158,US,,,
2023-12-27,NGT2754,JAPAN GOVT 20-YR 0.9% 22-20/06/2042,JPY,B31,BX8631216,Govt,BBG018RFBW23,,231150000,JP,,,
2024-02-19,NGT6144,NITTO DENKO CORP,JPY,S01,6988 JT,Equity,BBG000BGP940,,77700,JP,,,
2023-12-28,NGT2754,SPAREBANK 1 SR 4.875% 23-24/08/2028,EUR,B01,ZI4177120,Corp,BBG01HX75SX6,,300000,NO,,,
2024-02-28,NGT6144,AZBIL CORP,JPY,S01,6845 JT,Equity,BBG000BDD2G2,4,147900,JP,,,
2024-02-15,NGT6144,ELISA OYJ,EUR,S01,ELISA FH,Equity,BBG000F092P1,,59121,FI,,,
2024-02-26,NGT6144,BOLIDEN AB,SEK,S01,BOL SS,Equity,BBG000C2VT85,,52383,SE,,,
2023-12-22,NGT2754,CALL USD/AUD 18/01/2024 0.665,AUD,O02,7251150,,,,70110000,XX,AUD,USD/AUD,
2023-12-22,NGT2754,THAILAND GOVT 3.6% 17-17/06/2067,THB,B31,AP5381383,Govt,BBG00HY6NFP5,,4500000,TH,,,
2024-02-16,NGT6144,WW GRAINGER INC,USD,S01,GWW UN,Equity,BBG000BKR342,,21603,US,,,
2023-12-22,NGT2754,FR ZN5086 4% 19-01/04/2049,USD,P05,3131YBUK2,Mtge,BBG00NWYKTR4,,2255712.732,US,,,
2023-12-28,NGT2754,,USD,P05,3140XHUL9,Mtge,BBG018GXR7J6,,1268479.694,US,,,
2024-02-20,NGT6144,HELLOFRESH SE,EUR,S01,HFG GY,Equity,BBG00B9SRSF7,,94851,DE,,,
2024-02-23,NGT6144,AECOM,USD,S01,ACM UN,Equity,BBG000F61TD0,,163593,US,,,
2024-02-16,NGT6144,INTUIT INC,USD,S01,INTU UW,Equity,BBG000BH5QS6,,69969,US,,,
2024-02-19,NGT2754,,USD,S01,BKNG UW,Equity,BBG000BLC4L5,,5958,US,,,
2023-12-22,NGT2754,FORD MOTOR CRED 6.95% 23-10/06/2026,USD,B01,ZK8927970,Corp,BBG01GXL4DH9,3,1200000,US,,,
2024-02-26,NGT6144,,CAD,S01,IFC CT,Equity,BBG000QDQ5G5,,90159,CA,,,
2023-12-28,NGT2754,MACQUARIE GROUP 23-07/12/2034 FRN,USD,B03,ZG4233042,Corp,BBG01KC6G848,,237000,AU,,,
2023-12-28,NGT2754,STACR 2023-HQA3 M1 23-25/11/2043 FRN,USD,P07,CX48IJ07,Mtge,BBG01JYBWDY4,,870119.2395,US,,,
2024-02-19,NGT6144,SVENSKA HANDELSBANKEN-A SHS,SEK,S01,SHBA SS,Equity,BBG000BGX8Y0,,162156,SE,,,
2024-02-28,NGT6144,,USD,S01,COO UW,Equity,BBG000BG3445,,202503,US,,,
2023-12-28,NGT2754,,USD,B01,ZM8990230,Corp,BBG01F3MLQM8,,450000,US,,,
2024-02-28,NGT2754,,USD,S01,USB UN,Equity,BBG000FFFQT4,,237132,US,,,
2023-12-22,NGT2754,HALLIBURTON CO 4.85% 15-15/11/2035,USD,B01,QJ6706502,Corp,BBG00BDB4B61,,750000,US,,,
2024-02-22,NGT6144,INTL FLAVORS & FRAGRANCES,USD,S01,IFF UN,Equity,BBG000BLSM65,,126930,US,,,
2024-02-19,NGT6144,,USD,S01,CARR UN,Equity,BBG00RP5HYX2,,330738,US,,,
2023-12-28,NGT2754,FNCI 4.5 1/11 4.5% 11-25/03/2024,USD,P09,01F042418,Mtge,BBG003S3B5X6,,300000,US,,,
2024-02-21,NGT6144,NEWMONT CORP,USD,S01,NEM UN,Equity,BBG000BPWYG4,,498942,US,,,
2023-12-22,NGT2754,FG U99114 3.5% 14-01/02/2044,USD,P05,3132H7DU5,Mtge,BBG007KCYTQ6,,704271.8232,US,,,
2023-12-27,NGT2754,PUT ITRX XOVER CDSI S40 21/02/2024 4.75,EUR,O26,7249108,,,,268500000,LU,EUR,ITRX XOVER CDSI S40 5Y CORP 20/12/2028,2I667KKS6
2023-12-22,NGT2754,GOLDMAN SACHS GP 18-01/05/2029 FRN,USD,B03,AS2999801,Corp,BBG00KNQY1S2,,1350000,US,,,
2024-02-21,NGT6144,FERGUSON PLC,USD,S01,FERG UN,Equity,BBG00P5M4V43,,52359,GB,,,
2024-02-26,NGT6144,TORONTO-DOMINION BANK,CAD,S01,TD CT,Equity,BBG000BCRN55,,355500,CA,,,
2024-02-20,NGT6144,,CAD,S01,TD CT,Equity,BBG000BCRN55,,416955,CA,,,
2024-02-21,NGT6144,,USD,S62,CCI UN,Equity,BBG000FV22P0,,169896,US,,,
2023-12-28,NGT2754,HUNGARY GOVT 3% 16-27/10/2027,HUF,B31,JV5267275,Govt,BBG00BTH1V60,,29100000,HU,,,
2024-02-28,NGT6144,WATERS CORP,USD,S01,WAT UN,Equity,BBG000FQRY65,,57825,US,,,
2024-02-22,NGT6144,SUMITOMO MITSUI FINANCIAL GR,JPY,S01,8316 JT,Equity,BBG000PJ4F75,,289800,JP,,,
2023-12-28,NGT2754,VIRGINIA EL&PWR 4% 13-15/01/2043,USD,B01,EJ5006402,Corp,BBG003S96K20,,300000,US,,,
2024-02-16,NGT6144,DOLLARAMA INC,CAD,S01,DOL CT,Equity,BBG000P87C37,,335331,CA,,,
2023-12-28,NGT2754,JAPAN GOVT 40-YR 0.5% 19-20/03/2059,JPY,B31,ZS8776446,Govt,BBG00P97JSJ7,,251850000,JP,,,
2024-02-21,NGT6144,,JPY,S01,6701 JT,Equity,BBG000BGJN28,,188100,JP,,,
2023-12-27,NGT2754,PFIZER INVSTMNT 5.34% 23-19/05/2063,USD,B01,ZK6870412,Corp,BBG01GNJ4626,,300000,SG,,,
2024-02-19,NGT6144,SYNCHRONY FINANCIAL,USD,S01,SYF UN,Equity,BBG00658F3W5,,235056,US,,,
2024-02-16,NGT6144,,EUR,S01,DSY FP,Equity,BBG000GVXC37,,237624,FR,,,
2024-02-23,NGT2754,,USD,S01,MSFT UW,Equity,BBG000BPHFS9,,489189,US,,,
2023-12-28,NGT2754,EUROPEAN INVT BK 3.75% 23-14/02/2033,USD,B01,ZM8932471,Corp,BBG01F3L5GL1,,4020000,LU,,,
2024-02-15,NGT6144,DOVER CORP,USD,S01,DOV UN,Equity,BBG000BHB4Z0,,175413,US,,,
2023-12-22,NGT2754,COMCAST CORP 5.35% 23-15/05/2053,USD,B01,ZK4624241,Corp,BBG01GHMRTJ3,,300000,US,,,
2024-02-27,NGT6144,PPG INDUSTRIES INC,USD,S01,PPG UN,Equity,BBG000BRJ952,,109332,US,,,
2024-02-22,NGT6144,TOKIO MARINE HOLDINGS INC,JPY,S01,8766 JT,Equity,BBG000BBN7R2,4,299400,JP,,,
2023-12-28,NGT2754,FR QB8977 2% 21-01/03/2051,USD,P05,3133AF6N6,Mtge,BBG00Z5ZDFM7,,714794.121,US,,,
2023-12-22,NGT2754,HUARONG FIN 2019 3.375% 20-24/02/2030,USD,B01,BG1632309,Corp,BBG00RT2SL16,3,2100000,HK,,,
2023-12-22,NGT2754,,USD,B01,BK8226379,Corp,BBG00WHMKGN9,,450000,US,,,
2023-12-22,NGT2754,FNCI 4.5 1/11 4.5% 11-25/03/2024,USD,P09,01F042418,Mtge,BBG003S3B5X6,,300000,US,,,
2023-12-28,NGT2754,INTEREST RATE SWAP (C),GBP,IR,,,,,-56700000,GB,GBP,INTEREST RATE SWAP,
2024-02-16,NGT6144,POOL CORP,USD,S01,POOL UW,Equity,BBG000BCVRT5,,33711,US,,,
2024-02-27,NGT6144,BOLIDEN AB,SEK,S01,BOL SS,Equity,BBG000C2VT85,,52383,SE,,,
2024-02-16,NGT6144,INFORMA PLC,GBP,S01,INF LN,Equity,BBG000BLHQP7,,823413,GB,,,
2023-12-28,NGT2754,SINGAPORE GOVT 2.625% 22-01/08/2032,SGD,B31,BX9740743,Govt,BBG018WWYSX0,,102000,SG,,,
2023-12-22,NGT2754,DUKE ENERGY COR 4.2% 19-15/06/2049,USD,B01,ZS9987927,Corp,BBG00PC0PG07,,90000,US,,,
2024-02-22,NGT6144,,DKK,S01,DSV DC,Equity,BBG000BSNXK5,,36291,DK,,,
2024-02-19,NGT6144,,USD,S01,LW UN,Equity,BBG00CZN9QJ7,,108327,US,,,
2023-12-22,NGT2754,CALL AUD/USD 18/01/2024 0.6775,AUD,O02,7251078,,,,-105150000,US,AUD,AUD/USD,
2023-12-27,NGT2754,CAS 2022-R06 1M1 22-25/05/2042 FRN,USD,P07,CX3N211O,Mtge,BBG017QY7X55,,832742.1684,US,,,
