nx_date,nt_trade_date,nt_accounting_date,nt_fund_code,nt_security_description,nt_security_currency,nt_gti_code,nt_quotation_name,nt_issuer_country_name,nt_bloomberg_code,nt_transaction_quantity,nt_transaction_price
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,COMPUTERSHARE LTD,AUD,S01,AUSTRALIAN S.E.,AUSTRALIA,CPU AT,12318,75.54
2/14/2024,2/14/2024 0:00:00,"Wednesday, February 14",NGT6144,CAPITALAND INTEGRATED COMMER,SGD,S62,SINGAPORE,SINGAPORE,CICT SP,0,5.97
2/23/2024,2/22/2024 0:00:00,"Friday, February 23",NGT6144,DOVER CORP,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),DOV UN,450,489.24
2/23/2024,2/22/2024 0:00:00,"Friday, February 23",NGT6144,BANK OF NOVA SCOTIA,CAD,S01,TSX Toronto Stock Exchange,CANADA,BNS CT,885,191.67
2/1/2024,1/31/2024 0:00:00,"Thursday, February 1",NGT6144,ROCKWELL AUTOMATION INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),ROK UN,1422,759.84
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,AEON CO LTD,JPY,S01,TOKYO,JAPAN,8267 JT,5700,10776
2/23/2024,2/22/2024 0:00:00,"Friday, February 23",NGT6144,PROLOGIS INC,USD,S62,N.Y.S.E.,UNITED-STATES (U.S.A.),PLD UN,687,400.32
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,TEXAS INSTRUMENTS INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),TXN UW,6897,479.07
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,ADVANTEST CORP,JPY,S01,TOKYO,JAPAN,6857 JT,5700,20718
1/19/2024,1/18/2024 0:00:00,"Friday, January 19",NGT6144,PNC FINANCIAL SERVICES GROUP,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),PNC UN,489,438.87
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,ORIENTAL LAND CO LTD,JPY,S01,TOKYO,JAPAN,4661 JT,33300,16155
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,NOKIA OYJ,EUR,S01,HELSINKI,FINLAND,NOKIA FH,43950,9.747
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,SONY GROUP CORP,JPY,S01,TOKYO,JAPAN,6758 JT,4500,43170
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,WEST PHARMACEUTICAL SERVICES,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),WST UN,765,1228.92
2/1/2024,1/31/2024 0:00:00,"Thursday, February 1",NGT6144,REGIONS FINANCIAL CORP,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),RF UN,22323,56.01
2/1/2024,1/31/2024 0:00:00,"Thursday, February 1",NGT6144,ZOETIS INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),ZTS UN,2442,563.43
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,FANUC CORP,JPY,S01,TOKYO,JAPAN,6954 JT,2700,12855
2/5/2024,2/2/2024 0:00:00,"Monday, February 5",NGT6144,TESLA INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),TSLA UW,2274,563.73
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,AJINOMOTO CO INC,JPY,S01,TOKYO,JAPAN,2802 JT,10800,18036
2/16/2024,2/16/2024 0:00:00,"Friday, February 16",NGT6144,PRUDENTIAL FINANCIAL INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),PRU UN,306594,3.9
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,TAKE-TWO INTERACTIVE SOFTWRE,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),TTWO UW,855,467.16
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,ZALANDO SE,EUR,S01,XETRA FRANKFURT,GERMANY,ZAL GY,10143,58.5
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,AMADEUS IT GROUP SA,EUR,S01,SIBE MERCADO CONTINUO,SPAIN,AMS SQ,1083,192.66
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,ILLINOIS TOOL WORKS,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),ITW UN,2232,766.65
2/5/2024,2/2/2024 0:00:00,"Monday, February 5",NGT6144,UNITED UTILITIES GROUP PLC,GBP,S01,LSE SETS,GREAT-BRITAIN,UU/ LN,31356,31.71
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,ELEVANCE HEALTH INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),ELV UN,1038,1518.24
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,TIS INC,JPY,S01,TOKYO,JAPAN,3626 JT,2100,10257
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,CSL LTD,AUD,S01,AUSTRALIAN S.E.,AUSTRALIA,CSL AT,327,861.96
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,SUMITOMO MITSUI FINANCIAL GR,JPY,S01,TOKYO,JAPAN,8316 JT,3900,22227
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,KESKO OYJ-B SHS,EUR,S01,HELSINKI,FINLAND,KESKOB FH,2805,51.06
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,KBC GROUP NV,EUR,S01,EURONEXT BRUSSELS,BELGIUM,KBC BB,5082,181.86
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,TORONTO-DOMINION BANK,CAD,S01,TSX Toronto Stock Exchange,CANADA,TD CT,2541,242.19
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,AMGEN INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),AMGN UW,1056,870.21
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,AVERY DENNISON CORP,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),AVY UN,2175,598.38
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,METRO INC/CN,CAD,S01,TSX Toronto Stock Exchange,CANADA,MRU CT,2136,219.75
2/5/2024,2/2/2024 0:00:00,"Monday, February 5",NGT6144,AUTODESK INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),ADSK UW,1680,769.35
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,METTLER-TOLEDO INTERNATIONAL,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),MTD UN,159,3659.82
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,CLOROX COMPANY,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),CLX UN,3003,444.12
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,AEON CO LTD,JPY,S01,TOKYO,JAPAN,8267 JT,5700,10776
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,INTL FLAVORS & FRAGRANCES,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),IFF UN,21498,230.34
2/28/2024,2/28/2024 0:00:00,"Wednesday, February 28",NGT6144,CAN APARTMENT PROP REAL ESTA,CAD,S62,TSX Toronto Stock Exchange,CANADA,CAR-U CT,106776,0.36249
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,FOX CORP - CLASS B,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),FOX UW,28806,82.38
2/1/2024,1/31/2024 0:00:00,"Thursday, February 1",NGT6144,BROADRIDGE FINANCIAL SOLUTIO,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),BR UN,2082,612.6
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,ELECTRONIC ARTS INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),EA UW,1254,417.51
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,AMERICAN EXPRESS CO,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),AXP UN,3612,637.41
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,INFORMA PLC,GBP,S01,LSE SETS,GREAT-BRITAIN,INF LN,38217,23.97
1/29/2024,1/26/2024 0:00:00,"Monday, January 29",NGT6144,BEIJER REF AB,SEK,S01,STOCKHOLM,SWEDEN,BEIJB SS,10983,383.4
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,AMERICAN EXPRESS CO,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),AXP UN,1080,556.41
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,NOKIA OYJ,EUR,S01,HELSINKI,FINLAND,NOKIA FH,67377,10.035
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,JAMES HARDIE INDUSTRIES-CDI,AUD,S39,AUSTRALIAN S.E.,IRELAND,JHX AT,1221,176.04
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,RELX PLC,GBP,S01,LSE SETS,GREAT-BRITAIN,REL LN,2283,105.12
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,WATERS CORP,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),WAT UN,1335,973.35
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,LOREAL,EUR,S01,EURONEXT PARIS,FRANCE,OR FP,1188,1256.4
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,UNITED UTILITIES GROUP PLC,GBP,S01,LSE SETS,GREAT-BRITAIN,UU/ LN,101151,31.56
2/1/2024,1/31/2024 0:00:00,"Thursday, February 1",NGT6144,JM SMUCKER CO/THE,USD,S53,N.Y.S.E.,UNITED-STATES (U.S.A.),SJM UN,3291,394.65
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,CREDIT AGRICOLE SA,EUR,S01,EURONEXT PARIS,FRANCE,ACA FP,25209,37.548
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,AXON ENTERPRISE INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),AXON UW,597,812.94
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,NATIONAL BANK OF CANADA,CAD,S01,TSX Toronto Stock Exchange,CANADA,NA CT,1878,303.09
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,BOLIDEN AB,SEK,S01,STOCKHOLM,SWEDEN,BOL SS,11721,810.15
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,HERMES INTERNATIONAL,EUR,S01,EURONEXT PARIS,FRANCE,RMS FP,60,6883.5
2/23/2024,2/22/2024 0:00:00,"Friday, February 23",NGT6144,MARTIN MARIETTA MATERIALS,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),MLM UN,144,1644.48
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2/22/2024,2/22/2024 0:00:00,"Thursday, February 22",NGT6144,FORTUNE BRANDS INNOVATIONS I,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),FBIN UN,,
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,RECKITT BENCKISER GROUP PLC,GBP,S01,LSE SETS,GREAT-BRITAIN,RKT LN,,
2/2/2024,2/1/2024 0:00:00,"Friday, February 2",NGT6144,ADVANTEST CORP,JPY,S01,TOKYO,JAPAN,6857 JT,,
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,SOMPO HOLDINGS INC,JPY,S01,TOKYO,JAPAN,8630 JT,,
2/22/2024,2/21/2024 0:00:00,"Thursday, February 22",NGT6144,PILBARA MINERALS LTD,AUD,S01,AUSTRALIAN S.E.,AUSTRALIA,PLS AT,,
2/23/2024,2/22/2024 0:00:00,"Friday, February 23",NGT6144,AGNICO EAGLE MINES LTD,CAD,S01,TSX Toronto Stock Exchange,CANADA,AEM CT,,
2/15/2024,2/14/2024 0:00:00,"Thursday, February 15",NGT6144,CENCORA INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),COR UN,,
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,CME GROUP INC,USD,S01,NASDAQ (NMS NATIONAL MKT SYST),UNITED-STATES (U.S.A.),CME UW,,
2/12/2024,2/9/2024 0:00:00,"Monday, February 12",NGT6144,HOME DEPOT INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),HD UN,,
1/19/2024,1/18/2024 0:00:00,"Friday, January 19",NGT6144,DANAHER CORP,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),DHR UN,,
1/19/2024,1/18/2024 0:00:00,"Friday, January 19",NGT6144,AECOM,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),ACM UN,,
2/27/2024,2/26/2024 0:00:00,"Tuesday, February 27",NGT6144,BRAMBLES LTD,AUD,S01,AUSTRALIAN S.E.,AUSTRALIA,BXB AT,,
1/24/2024,1/23/2024 0:00:00,"Wednesday, January 24",NGT6144,QUEST DIAGNOSTICS INC,USD,S01,N.Y.S.E.,UNITED-STATES (U.S.A.),DGX UN,,
1/30/2024,1/29/2024 0:00:00,"Tuesday, January 30",NGT6144,OPEN TEXT CORP,CAD,S01,TSX Toronto Stock Exchange,CANADA,OTEX CT,,
